3,-0.04,-0.03,1.15,3.94,32.2,0.406
4,-0.04,-0.04,1.14,3.93,32.2,0.410
5,-0.04,-0.04,1.15,3.94,32.0,0.409
6,-0.04,-0.04,1.14,3.94,32.0,0.409
7,-0.04,-0.05,1.14,3.93,32.0,0.410
8,-0.04,-0.06,1.13,3.94,32.0,0.409
9,-0.04,-0.06,1.14,3.94,32.0,0.413
C,-0.04,-0.06,1.14,3.94,32.0,0.413
0,-0.04,-0.06,1.13,3.94,32.0,0.409
1,-0.04,-0.06,1.14,3.93,32.0,0.416
2,-0.04,-0.06,1.14,3.94,32.0,0.415
3,-0.04,-0.06,1.15,3.94,32.0,0.415
4,-0.05,-0.06,1.14,3.93,32.0,0.416
5,-0.04,-0.06,1.14,3.93,32.0,0.416
6,-0.04,-0.06,1.14,3.94,32.0,0.419
7,-0.04,-0.06,1.14,3.93,32.0,0.420
8,-0.05,-0.06,1.14,3.94,32.0,0.422
9,-0.05,-0.05,1.14,3.93,32.0,0.423
C,-0.04,-0.06,1.14,3.93,32.0,0.423
0,-0.05,-0.05,1.14,3.94,32.0,0.422
1,-0.04,-0.05,1.14,3.94,32.0,0.422
2,-0.04,-0.06,1.15,3.93,32.2,0.423
3,-0.05,-0.06,1.14,3.94,32.0,0.428
4,-0.04,-0.06,1.15,3.94,32.0,0.435
5,-0.04,-0.06,1.15,3.94,32.0,0.435
6,-0.04,-0.06,1.14,3.93,32.2,0.436
7,-0.05,-0.05,1.14,3.93,32.0,0.442
8,-0.04,-0.05,1.15,3.94,32.0,0.441
9,-0.04,-0.06,1.14,3.94,32.0,0.441
C,-0.05,-0.06,1.14,3.94,32.0,0.441
0,-0.04,-0.06,1.14,3.94,32.0,0.441
1,-0.04,-0.06,1.14,3.93,32.2,0.442
2,-0.04,-0.06,1.14,3.94,32.0,0.441
3,-0.04,-0.06,1.14,3.94,32.0,0.441
4,-0.04,-0.06,1.15,3.93,32.0,0.436
5,-0.04,-0.06,1.14,3.94,32.0,0.435
6,-0.04,-0.06,1.14,3.94,32.0,0.432
7,-0.04,-0.05,1.13,3.93,32.0,0.429
8,-0.04,-0.06,1.14,3.94,32.0,0.425
9,-0.04,-0.06,1.14,3.93,32.0,0.423
C,-0.04,-0.05,1.14,3.94,32.0,0.422
0,-0.04,-0.05,1.13,3.94,32.0,0.422
1,-0.04,-0.05,1.14,3.93,32.0,0.423
2,-0.04,-0.06,1.15,3.94,32.0,0.415
3,-0.03,-0.05,1.13,3.94,32.0,0.413
4,-0.04,-0.06,1.15,3.94,32.0,0.415
5,-0.04,-0.06,1.14,3.93,32.2,0.416
6,-0.04,-0.06,1.14,3.94,32.2,0.415
7,-0.04,-0.05,1.15,3.94,32.0,0.415
8,-0.06,-0.08,1.15,3.94,32.0,0.406
9,-0.06,-0.13,1.18,3.93,32.0,0.397
C,-0.07,-0.10,1.20,3.93,32.0,0.379
0,-0.04,-0.23,1.08,3.93,32.2,0.331
1,-0.01,-0.26,1.08,3.93,32.0,0.231
2,0.02,-0.19,1.08,3.94,32.0,0.212
3,0.00,-0.12,1.17,3.93,32.2,0.234
4,0.06,-0.16,1.03,3.93,32.0,0.250
5,0.03,-0.25,1.19,3.93,32.2,0.272
6,0.08,-0.16,1.11,3.94,32.0,0.286
7,0.07,-0.10,1.07,3.93,32.2,0.295
8,0.05,-0.16,1.11,3.93,32.2,0.296
9,0.07,-0.19,1.08,3.94,32.2,0.289
C,0.04,-0.09,1.13,3.94,32.0,0.261
0,0.01,-0.13,1.24,3.93,32.0,0.245
1,0.01,-0.13,1.14,3.94,32.2,0.225
2,0.00,-0.06,1.16,3.93,32.0,0.223
3,0.06,0.06,1.18,3.94,32.0,0.222
4,0.01,-0.03,1.14,3.94,32.0,0.188
5,0.01,0.04,1.19,3.93,32.0,0.046
6,0.02,0.08,1.11,3.94,32.0,0.013
7,-0.02,-0.03,1.29,3.93,32.0,0.004
8,0.00,0.04,1.11,3.94,32.0,0.000
9,0.00,-0.03,1.26,3.94,32.0,0.170
C,0.01,-0.00,1.11,3.93,32.0,0.058
0,0.00,0.00,1.13,3.93,32.0,0.013
1,0.02,-0.02,1.15,3.94,32.0,0.004
2,0.02,-0.05,1.18,3.94,32.0,0.093
3,0.01,0.00,1.16,3.93,32.2,0.137
4,0.00,-0.00,1.13,3.94,32.0,0.060
5,0.02,-0.02,1.13,3.93,32.0,0.160
6,0.00,-0.06,1.15,3.93,32.0,0.212
7,0.00,-0.10,1.16,3.93,32.2,0.217
8,0.00,0.00,1.20,3.93,32.2,0.261
9,0.02,0.08,1.12,3.94,32.0,0.272
C,0.01,0.03,1.13,3.93,32.0,0.267
0,-0.01,0.09,1.17,3.93,32.0,0.261
1,-0.02,0.14,1.17,3.94,32.0,0.255
2,-0.01,0.18,1.12,3.93,32.0,0.256
3,0.01,0.10,1.23,3.94,32.0,0.264
4,-0.02,0.12,1.02,3.94,32.2,0.300
5,-0.01,0.07,1.05,3.93,32.0,0.324
6,-0.02,0.19,1.09,3.94,32.2,0.324
7,-0.00,0.13,1.28,3.93,32.0,0.318
8,-0.00,0.00,1.18,3.93,32.2,0.318
9,-0.03,0.09,1.18,3.94,32.0,0.188
C,-0.03,0.18,1.17,3.94,32.0,0.046
0,-0.00,0.03,1.16,3.93,32.0,0.220
1,0.01,0.04,1.11,3.93,32.2,0.261
2,-0.00,0.04,1.13,3.93,32.0,0.261
3,0.00,0.01,1.12,3.93,32.0,0.267
4,0.00,0.01,1.14,3.93,32.0,0.272
5,-0.00,0.00,1.14,3.93,32.0,0.276
6,-0.00,0.02,1.13,3.93,32.0,0.278
7,-0.01,0.00,1.14,3.93,32.2,0.278
8,-0.00,-0.01,1.11,3.93,32.0,0.281
9,-0.02,-0.02,1.13,3.93,32.0,0.248
C,-0.04,-0.05,1.14,3.93,32.0,0.269
0,-0.04,-0.07,1.14,3.94,32.0,0.306
1,-0.04,-0.07,1.14,3.94,32.0,0.329
2,-0.05,-0.06,1.15,3.93,32.2,0.342
3,-0.04,-0.06,1.14,3.93,32.0,0.354
4,-0.04,-0.06,1.15,3.94,32.0,0.359
5,-0.04,-0.06,1.14,3.94,32.0,0.359
6,-0.05,-0.06,1.14,3.93,32.0,0.364
7,-0.05,-0.06,1.14,3.93,32.0,0.366
8,-0.04,-0.06,1.14,3.93,32.0,0.373
9,-0.04,-0.06,1.14,3.93,32.2,0.379
C,-0.04,-0.06,1.13,3.93,32.0,0.379
0,-0.04,-0.06,1.14,3.94,32.2,0.381
1,-0.04,-0.06,1.14,3.94,32.0,0.381
2,-0.04,-0.07,1.14,3.93,32.0,0.385
3,-0.04,-0.06,1.13,3.94,32.2,0.384
4,-0.05,0.01,1.17,3.94,32.0,0.388
5,-0.04,0.07,1.13,3.93,32.2,0.385
6,-0.01,0.00,1.06,3.93,32.2,0.340
7,0.00,0.17,1.21,3.93,32.0,0.324
8,0.00,0.23,1.06,3.93,32.0,0.313
9,0.00,0.05,1.06,3.94,32.0,0.309
C,0.00,0.00,1.18,3.93,32.0,0.310
0,0.00,-0.02,1.04,3.93,32.0,0.290
1,-0.02,0.03,1.14,3.94,32.0,0.283
2,-0.03,0.17,1.14,3.93,32.0,0.301
3,-0.06,0.13,1.12,3.93,32.0,0.293
4,-0.01,-0.06,1.21,3.94,32.0,0.118
5,0.03,0.12,1.08,3.93,32.2,0.069
6,-0.04,0.12,1.22,3.93,32.0,0.231
7,0.05,0.01,1.03,3.93,32.0,0.267
8,0.00,0.13,1.23,3.93,32.0,0.135
9,-0.02,0.05,1.17,3.93,32.0,0.033
C,0.04,0.04,1.12,3.94,32.0,0.033
0,0.07,0.11,1.20,3.93,32.0,0.231
1,-0.00,0.13,1.22,3.93,32.0,0.301
2,-0.04,0.12,1.04,3.93,32.0,0.318
3,0.00,0.29,1.10,3.93,32.2,0.295
4,-0.01,0.15,1.15,3.93,32.0,0.278
5,0.00,0.22,1.13,3.93,32.0,0.272
6,-0.01,0.17,1.16,3.93,32.2,0.272
7,-0.00,0.16,1.14,3.93,32.0,0.270
8,-0.00,0.12,1.10,3.93,32.2,0.272
9,-0.02,0.20,1.15,3.93,32.2,0.267
C,-0.03,0.16,1.13,3.93,32.0,0.272
0,-0.00,0.19,1.10,3.93,32.0,0.287
1,-0.02,0.16,1.13,3.94,32.0,0.286
2,-0.02,0.10,1.15,3.93,32.2,0.284
3,-0.03,0.11,1.14,3.93,32.0,0.284
4,-0.04,0.11,1.14,3.93,32.2,0.290
5,-0.02,0.20,1.09,3.93,32.0,0.110
6,-0.03,0.16,1.09,3.94,32.0,0.139
7,-0.03,0.08,1.20,3.93,32.2,0.247
8,-0.02,0.09,1.10,3.93,32.0,0.267
9,-0.03,0.10,1.15,3.93,32.2,0.234
C,-0.03,0.11,1.15,3.94,32.2,0.056
0,-0.00,0.04,1.11,3.94,32.0,0.013
1,-0.02,0.10,1.16,3.93,32.0,0.004
2,-0.02,0.08,1.15,3.94,32.0,0.002
3,-0.07,0.22,1.21,3.93,32.2,0.000
4,0.01,0.11,1.01,3.93,32.0,0.000
5,0.01,0.17,1.17,3.93,32.0,0.000
6,0.00,0.00,1.13,3.94,32.0,0.105
7,-0.02,0.02,1.19,3.94,32.0,0.063
8,-0.02,0.20,1.10,3.94,32.0,0.053
9,0.01,0.13,1.08,3.93,32.0,0.185
C,-0.00,0.08,1.14,3.93,32.0,0.258
0,-0.02,0.05,1.15,3.94,32.0,0.274
1,-0.03,0.04,1.15,3.93,32.0,0.278
2,-0.04,0.00,1.14,3.93,32.0,0.301
3,-0.04,0.00,1.14,3.94,32.0,0.335
4,-0.04,0.00,1.15,3.94,32.0,0.353
5,-0.04,0.00,1.14,3.94,32.2,0.365
6,-0.05,0.00,1.15,3.93,32.0,0.373
7,-0.05,0.00,1.16,3.93,32.0,0.379
8,-0.04,0.00,1.15,3.93,32.0,0.382
9,-0.05,0.00,1.15,3.93,32.0,0.389
C,-0.04,0.00,1.15,3.93,32.0,0.391
0,-0.04,0.00,1.14,3.93,32.0,0.391
1,-0.04,0.00,1.14,3.93,32.0,0.397
2,-0.04,0.00,1.14,3.93,32.0,0.397
3,-0.04,0.00,1.15,3.93,32.0,0.401
4,-0.04,0.00,1.15,3.93,32.0,0.401
5,-0.05,0.00,1.14,3.93,32.2,0.404
6,-0.04,0.00,1.15,3.93,32.0,0.407
7,-0.04,-0.00,1.15,3.93,32.2,0.410
8,-0.04,0.00,1.15,3.93,32.0,0.410
9,-0.04,-0.00,1.14,3.93,32.0,0.410
C,-0.04,0.00,1.15,3.93,32.0,0.414
0,-0.04,0.00,1.14,3.93,32.0,0.416
1,-0.04,0.00,1.14,3.93,32.0,0.416
2,-0.04,0.00,1.14,3.93,32.2,0.416
3,-0.04,0.00,1.15,3.93,32.0,0.416
4,-0.04,0.00,1.15,3.93,32.0,0.420
5,-0.04,0.00,1.15,3.94,32.2,0.419
6,-0.05,0.00,1.14,3.93,32.0,0.419
7,-0.04,-0.00,1.14,3.93,32.0,0.423
8,-0.04,-0.00,1.15,3.94,32.0,0.422
9,-0.04,-0.00,1.14,3.93,32.2,0.423
C,-0.04,-0.00,1.14,3.93,32.0,0.423
0,-0.04,-0.00,1.14,3.93,32.0,0.419
1,-0.04,-0.00,1.15,3.93,32.0,0.423
2,-0.04,-0.00,1.15,3.93,32.2,0.423
3,-0.04,-0.00,1.13,3.94,32.2,0.422
4,-0.05,-0.00,1.14,3.93,32.2,0.423
5,-0.04,-0.01,1.14,3.93,32.0,0.423
6,-0.04,-0.01,1.15,3.94,32.0,0.422
7,-0.04,-0.00,1.14,3.93,32.2,0.423
8,-0.04,-0.00,1.14,3.93,32.0,0.423
9,-0.04,-0.00,1.15,3.93,32.0,0.423
C,-0.04,-0.00,1.15,3.93,32.0,0.423
0,-0.04,-0.00,1.14,3.94,32.0,0.422
1,-0.05,-0.00,1.14,3.93,32.2,0.423
2,-0.04,-0.01,1.15,3.93,32.2,0.427
3,-0.04,-0.00,1.14,3.93,32.0,0.427
4,-0.04,-0.02,1.15,3.94,32.0,0.425
5,-0.04,-0.02,1.13,3.94,32.0,0.425
6,-0.04,-0.02,1.14,3.93,32.0,0.427
7,-0.04,-0.02,1.14,3.93,32.0,0.427
8,-0.04,-0.02,1.15,3.93,32.0,0.423
9,-0.04,-0.03,1.14,3.94,32.0,0.425
C,-0.04,-0.03,1.14,3.94,32.2,0.425
0,-0.04,-0.03,1.14,3.93,32.2,0.427
1,-0.04,-0.03,1.15,3.94,32.0,0.425
2,-0.04,-0.02,1.14,3.93,32.2,0.427
3,-0.04,-0.02,1.14,3.93,32.0,0.427
4,-0.04,-0.02,1.15,3.93,32.0,0.427
5,-0.04,-0.02,1.14,3.93,32.0,0.429
6,-0.04,-0.02,1.15,3.93,32.0,0.427
7,-0.04,-0.02,1.15,3.94,32.0,0.425
8,-0.04,-0.03,1.15,3.94,32.0,0.425
9,-0.04,-0.03,1.14,3.93,32.0,0.427
C,-0.04,-0.02,1.15,3.93,32.0,0.427
0,-0.04,-0.02,1.15,3.94,32.0,0.428
1,-0.04,-0.03,1.14,3.93,32.0,0.429
2,-0.04,-0.03,1.15,3.93,32.0,0.427
3,-0.04,-0.03,1.14,3.93,32.0,0.429
4,-0.04,-0.03,1.15,3.94,32.2,0.425
5,-0.04,-0.02,1.14,3.93,32.0,0.427
6,-0.04,-0.02,1.14,3.93,32.0,0.427
7,-0.04,-0.03,1.14,3.93,32.2,0.427
8,-0.04,-0.02,1.15,3.94,32.2,0.428
9,-0.04,-0.02,1.15,3.93,32.2,0.427
C,-0.04,-0.03,1.14,3.93,32.0,0.423
0,-0.04,-0.02,1.14,3.93,32.2,0.423
1,-0.04,-0.02,1.14,3.93,32.0,0.423
2,-0.04,-0.02,1.14,3.93,32.2,0.427
3,-0.04,-0.02,1.14,3.93,32.2,0.427
4,-0.04,-0.02,1.15,3.93,32.0,0.427
5,-0.04,-0.02,1.15,3.93,32.0,0.427
6,-0.04,-0.02,1.15,3.93,32.0,0.427
7,-0.04,-0.02,1.14,3.94,32.2,0.425
8,-0.04,-0.02,1.14,3.94,32.0,0.425
9,-0.04,-0.02,1.14,3.93,32.0,0.427
C,-0.04,-0.02,1.15,3.93,32.2,0.423
0,-0.05,-0.02,1.14,3.93,32.0,0.423
1,-0.04,-0.02,1.14,3.94,32.0,0.425
2,-0.04,-0.02,1.14,3.93,32.0,0.427
3,-0.04,-0.02,1.15,3.93,32.2,0.423
4,-0.05,-0.02,1.14,3.94,32.0,0.422
5,-0.04,-0.03,1.15,3.94,32.2,0.425
6,-0.04,-0.03,1.15,3.93,32.2,0.427
7,-0.05,-0.03,1.15,3.93,32.0,0.423
8,-0.04,-0.03,1.14,3.93,32.2,0.427
9,-0.04,-0.02,1.15,3.94,32.2,0.425
C,-0.04,-0.02,1.15,3.93,32.2,0.423
0,-0.04,-0.02,1.15,3.93,32.0,0.423
1,-0.04,-0.02,1.14,3.93,32.0,0.423
2,-0.04,-0.03,1.14,3.94,32.0,0.422
3,-0.05,-0.03,1.15,3.94,32.0,0.422
4,-0.04,-0.03,1.14,3.93,32.0,0.423
5,-0.04,-0.03,1.14,3.94,32.0,0.422
6,-0.04,-0.02,1.14,3.94,32.0,0.422
7,-0.04,-0.02,1.14,3.94,32.2,0.422
8,-0.05,-0.02,1.15,3.94,32.0,0.422
9,-0.05,-0.02,1.15,3.93,32.2,0.424
C,-0.04,-0.02,1.14,3.94,32.0,0.422
0,-0.04,-0.03,1.15,3.93,32.0,0.423
1,-0.04,-0.03,1.14,3.93,32.0,0.423
2,-0.04,-0.02,1.15,3.93,32.0,0.423
3,-0.05,-0.02,1.14,3.94,32.0,0.422
4,-0.04,-0.02,1.14,3.93,32.2,0.423
5,-0.04,-0.02,1.15,3.93,32.2,0.423
6,-0.05,-0.02,1.15,3.93,32.2,0.419
7,-0.04,-0.02,1.15,3.93,32.2,0.423
8,-0.04,-0.03,1.15,3.93,32.0,0.423
9,-0.04,-0.03,1.14,3.93,32.0,0.423
C,-0.04,-0.02,1.14,3.93,32.0,0.423
0,-0.04,-0.03,1.14,3.93,32.0,0.423
1,-0.04,-0.02,1.14,3.93,32.0,0.423
2,-0.04,-0.03,1.15,3.93,32.0,0.419
3,-0.04,-0.03,1.14,3.94,32.0,0.418
4,-0.05,-0.03,1.14,3.94,32.0,0.418
5,-0.04,-0.03,1.15,3.93,32.0,0.419
6,-0.04,-0.03,1.14,3.93,32.0,0.416
7,-0.04,-0.03,1.14,3.93,32.0,0.416
8,-0.04,-0.03,1.14,3.93,32.0,0.416
9,-0.04,-0.03,1.15,3.93,32.0,0.419
C,-0.04,-0.03,1.14,3.94,32.0,0.415
0,-0.04,-0.03,1.15,3.93,32.0,0.416
1,-0.04,-0.03,1.14,3.93,32.0,0.416
2,-0.04,-0.03,1.15,3.93,32.2,0.416
3,-0.04,-0.03,1.14,3.94,32.2,0.415
4,-0.04,-0.03,1.14,3.94,32.0,0.415
5,-0.04,-0.03,1.14,3.93,32.0,0.416
6,-0.04,-0.03,1.15,3.93,32.0,0.419
7,-0.04,-0.04,1.15,3.93,32.0,0.416
8,-0.04,-0.03,1.15,3.94,32.0,0.415
9,-0.04,-0.03,1.14,3.93,32.0,0.419
C,-0.05,-0.03,1.15,3.93,32.0,0.416
0,-0.04,-0.03,1.15,3.93,32.0,0.416
1,-0.04,-0.03,1.15,3.93,32.0,0.416
2,-0.05,-0.03,1.14,3.93,32.0,0.416
3,-0.04,-0.03,1.14,3.93,32.2,0.416
4,-0.04,-0.04,1.15,3.93,32.0,0.416
5,-0.05,-0.04,1.14,3.93,32.0,0.416
6,-0.04,-0.04,1.14,3.93,32.0,0.416
7,-0.03,-0.04,1.12,3.93,32.2,0.416
8,-0.04,-0.00,1.16,3.93,32.0,0.413
9,-0.04,-0.00,1.14,3.93,32.0,0.416
C,-0.04,-0.01,1.14,3.93,32.0,0.416
0,-0.04,-0.04,1.15,3.94,32.2,0.415
1,-0.04,-0.04,1.14,3.93,32.0,0.416
2,-0.04,-0.04,1.15,3.93,32.0,0.416
3,-0.04,-0.05,1.14,3.93,32.0,0.416
4,-0.04,-0.04,1.15,3.93,32.2,0.416
5,-0.04,-0.03,1.14,3.94,32.0,0.415
6,-0.04,-0.03,1.15,3.93,32.2,0.416
7,-0.04,-0.02,1.14,3.93,32.0,0.416
8,-0.04,-0.02,1.15,3.93,32.0,0.419
9,-0.04,-0.03,1.15,3.93,32.0,0.416
C,-0.04,-0.02,1.14,3.93,32.0,0.416
0,-0.05,-0.03,1.14,3.93,32.0,0.419
1,-0.04,-0.03,1.14,3.93,32.0,0.416
2,-0.04,-0.02,1.14,3.93,32.0,0.419
3,-0.04,-0.02,1.14,3.93,32.0,0.419
4,-0.04,-0.02,1.14,3.93,32.2,0.419
5,-0.04,-0.02,1.15,3.93,32.0,0.416
6,-0.04,-0.02,1.15,3.93,32.0,0.419
7,-0.04,-0.01,1.14,3.94,32.0,0.422
8,-0.04,-0.00,1.15,3.93,32.0,0.419
9,-0.04,-0.01,1.14,3.93,32.0,0.419
C,-0.04,-0.01,1.15,3.93,32.0,0.423
0,-0.05,-0.01,1.15,3.93,32.0,0.423
1,-0.04,-0.02,1.14,3.94,32.0,0.418
2,-0.04,-0.01,1.14,3.93,32.2,0.419
3,-0.04,-0.01,1.15,3.94,32.2,0.422
4,-0.04,-0.00,1.14,3.93,32.2,0.423
5,-0.05,-0.01,1.14,3.93,32.0,0.423
6,-0.04,-0.01,1.15,3.93,32.0,0.423
7,-0.04,-0.01,1.14,3.93,32.0,0.423
8,-0.04,-0.01,1.15,3.93,32.0,0.423
9,-0.04,-0.01,1.14,3.93,32.0,0.424
C,-0.04,-0.01,1.15,3.93,32.2,0.423
0,-0.04,-0.01,1.15,3.93,32.0,0.423
1,-0.05,-0.02,1.15,3.93,32.0,0.423
2,-0.04,-0.02,1.15,3.93,32.0,0.423
3,-0.01,-0.04,1.14,3.93,32.0,0.423
4,-0.05,-0.07,1.16,3.93,32.0,0.423
5,-0.04,-0.12,1.12,3.93,32.2,0.423
6,-0.07,-0.24,1.19,3.93,32.0,0.407
7,-0.08,-0.17,1.22,3.93,32.2,0.391
8,-0.04,-0.13,1.04,3.94,32.0,0.374
9,0.02,-0.15,0.91,3.93,32.2,0.360
C,-0.04,-0.09,1.07,3.93,32.0,0.360
0,0.04,0.06,1.25,3.93,32.0,0.360
1,0.01,0.19,1.01,3.93,32.0,0.360
2,0.00,0.63,0.97,3.93,32.2,0.360
3,-0.02,0.18,1.23,3.93,32.0,0.366
4,-0.13,0.23,1.25,3.93,32.0,0.357
5,-0.25,0.10,1.19,3.93,32.0,0.386
6,-0.34,0.54,1.08,3.93,32.0,0.404
7,-0.11,0.15,1.15,3.93,32.0,0.391
8,-0.14,0.27,1.11,3.93,32.0,0.360
9,-0.15,0.12,1.19,3.94,32.0,0.231
C,-0.19,0.09,1.24,3.93,32.0,0.120
0,-0.19,0.06,1.11,3.93,32.2,0.103
1,-0.31,-0.00,1.28,3.93,32.0,0.110
2,-0.00,-0.30,1.64,3.93,32.0,0.086
3,0.29,0.04,1.45,3.93,32.0,0.026
4,0.27,0.38,0.53,3.93,32.0,0.188
5,-0.60,1.09,0.63,3.93,32.0,0.135
6,-0.50,0.53,0.85,3.93,32.0,0.040
7,-0.52,0.66,1.17,3.93,32.0,0.010
8,-0.36,0.32,1.15,3.93,32.0,0.010
9,-0.33,0.31,1.16,3.93,32.0,0.006
C,-0.39,0.32,1.03,3.93,32.0,0.019
0,-0.34,0.19,0.98,3.93,32.0,0.026
1,-0.44,0.16,0.93,3.93,32.2,0.053
2,-0.53,0.11,0.94,3.93,32.0,0.204
3,-0.53,0.17,1.19,3.93,32.0,0.223
4,-0.46,0.29,1.00,3.93,32.2,0.135
5,-0.49,0.56,0.97,3.94,32.2,0.055
6,-0.25,0.51,1.03,3.93,32.2,0.167
7,-0.20,0.70,0.96,3.93,32.0,0.173
8,-0.07,0.68,0.91,3.93,32.0,0.130
9,-0.03,0.72,0.90,3.93,32.0,0.110
C,0.08,0.83,0.65,3.93,32.2,0.091
0,0.20,0.61,0.48,3.93,32.0,0.103
1,0.26,0.82,0.47,3.93,32.0,0.147
2,0.15,1.17,0.76,3.93,32.2,0.170
3,0.02,1.06,0.45,3.94,32.0,0.167
4,0.00,1.03,0.40,3.93,32.0,0.175
5,0.02,0.85,0.55,3.93,32.0,0.160
6,0.02,0.88,0.55,3.93,32.0,0.162
7,0.09,0.71,0.86,3.93,32.0,0.152
8,0.04,0.57,1.00,3.93,32.0,0.158
9,0.01,0.53,1.03,3.93,32.0,0.199
C,0.01,0.62,0.99,3.94,32.2,0.222
0,0.00,0.47,0.99,3.93,32.0,0.225
1,0.00,0.47,1.19,3.93,32.2,0.175
2,-0.01,0.25,1.12,3.93,32.0,0.150
3,0.00,0.22,1.11,3.93,32.2,0.051
4,0.08,0.26,1.22,3.93,32.0,0.013
5,0.16,0.18,1.18,3.93,32.0,0.004
6,0.04,0.06,1.15,3.93,32.2,0.000
7,-0.04,0.08,1.14,3.93,32.0,0.000
8,-0.08,0.05,1.11,3.93,32.0,0.000
9,-0.04,0.08,1.13,3.93,32.0,0.177
C,0.02,0.06,1.17,3.93,32.0,0.220
0,-0.01,0.06,1.14,3.93,32.2,0.228
1,-0.01,0.07,1.15,3.93,32.0,0.239
2,-0.04,0.05,1.14,3.94,32.0,0.263
3,-0.04,0.03,1.14,3.93,32.0,0.324
4,-0.06,0.01,1.14,3.93,32.0,0.348
5,-0.08,0.00,1.14,3.93,32.0,0.360
6,-0.08,0.00,1.14,3.93,32.0,0.373
7,-0.08,0.00,1.14,3.94,32.0,0.372
8,-0.09,0.00,1.15,3.93,32.2,0.379
9,-0.11,0.00,1.15,3.93,32.2,0.379
C,-0.09,-0.00,1.14,3.93,32.0,0.385
0,-0.09,-0.00,1.14,3.93,32.2,0.385
1,-0.09,0.00,1.14,3.93,32.0,0.391
2,-0.09,0.00,1.13,3.93,32.0,0.391
3,-0.09,0.00,1.15,3.94,32.2,0.390
4,-0.09,0.00,1.14,3.93,32.2,0.394
5,-0.09,0.00,1.14,3.93,32.0,0.401
6,-0.09,0.00,1.14,3.93,32.0,0.397
7,-0.10,-0.00,1.14,3.93,32.0,0.397
8,-0.09,-0.00,1.14,3.93,32.0,0.401
9,-0.09,0.00,1.14,3.93,32.0,0.400
C,-0.09,-0.00,1.14,3.93,32.0,0.404
0,-0.09,0.00,1.14,3.93,32.2,0.404
1,-0.09,-0.00,1.14,3.93,32.0,0.404
2,-0.09,-0.00,1.14,3.93,32.0,0.404
3,-0.09,0.00,1.14,3.94,32.2,0.403
4,-0.09,-0.00,1.15,3.93,32.2,0.404
5,-0.09,0.00,1.14,3.93,32.2,0.404
6,-0.09,0.00,1.14,3.93,32.0,0.404
7,-0.09,-0.00,1.14,3.94,32.0,0.406
8,-0.19,0.16,1.84,3.93,32.0,0.382
9,0.15,0.65,1.08,3.93,32.0,0.325
C,0.21,0.50,0.73,3.93,32.0,0.226
0,0.64,0.65,0.47,3.93,32.2,0.162
1,0.68,0.75,0.23,3.93,32.0,0.185
2,0.70,0.68,0.22,3.93,32.0,0.214
3,0.68,0.73,0.13,3.93,32.0,0.236
4,0.67,0.76,0.19,3.93,32.0,0.239
5,0.69,0.73,0.19,3.93,32.0,0.234
6,0.69,0.80,0.18,3.93,32.0,0.239
7,0.66,0.70,0.25,3.93,32.0,0.242
8,0.66,0.70,0.24,3.93,32.0,0.234
9,0.66,0.76,0.28,3.93,32.2,0.220
C,0.66,0.74,0.25,3.93,32.0,0.223
0,0.67,0.76,0.24,3.93,32.0,0.236
1,0.66,0.74,0.29,3.93,32.2,0.223
2,0.66,0.76,0.28,3.93,32.0,0.212
3,0.65,0.76,0.30,3.93,32.0,0.209
4,0.64,0.73,0.31,3.93,32.0,0.217
5,0.65,0.74,0.31,3.93,32.0,0.207
6,0.65,0.73,0.30,3.93,32.0,0.186
7,0.66,0.71,0.30,3.93,32.0,0.178
8,0.65,0.73,0.35,3.93,32.0,0.191
9,0.66,0.76,0.30,3.93,32.0,0.188
C,0.64,0.75,0.33,3.93,32.0,0.188
0,0.65,0.73,0.34,3.93,32.2,0.186
1,0.64,0.75,0.34,3.93,32.0,0.183
2,0.64,0.74,0.32,3.93,32.0,0.191
3,0.65,0.77,0.33,3.93,32.2,0.188
4,0.63,0.73,0.35,3.93,32.0,0.188
5,0.64,0.78,0.35,3.93,32.0,0.185
6,0.62,0.73,0.37,3.93,32.0,0.185
7,0.63,0.73,0.35,3.93,32.0,0.188
8,0.61,0.79,0.38,3.93,32.0,0.183
9,0.60,0.76,0.37,3.93,32.0,0.188
C,0.61,0.78,0.36,3.93,32.0,0.191
0,0.61,0.79,0.39,3.93,32.0,0.193
1,0.60,0.73,0.41,3.93,32.0,0.199
2,0.61,0.76,0.38,3.93,32.0,0.199
3,0.60,0.76,0.40,3.93,32.0,0.199
4,0.60,0.77,0.41,3.93,32.0,0.201
5,0.60,0.76,0.40,3.93,32.0,0.204
6,0.60,0.75,0.41,3.93,32.0,0.204
7,0.60,0.77,0.42,3.93,32.4,0.204
8,0.60,0.76,0.41,3.94,32.4,0.206
9,0.60,0.73,0.41,3.94,32.4,0.209
C,0.60,0.76,0.42,3.94,32.4,0.209
0,0.60,0.75,0.42,3.93,32.2,0.209
1,0.60,0.75,0.42,3.93,32.0,0.207
2,0.60,0.76,0.40,3.93,32.2,0.212
3,0.60,0.76,0.42,3.93,32.0,0.212
4,0.59,0.77,0.41,3.93,32.2,0.217
5,0.59,0.75,0.40,3.93,32.0,0.220
6,0.59,0.80,0.42,3.93,32.0,0.223
7,0.59,0.78,0.42,3.93,32.2,0.223
8,0.58,0.76,0.42,3.93,32.0,0.223
9,0.59,0.77,0.42,3.93,32.0,0.225
